Height,Chest,Waist,Hips,Skin,Eyes,Suit,Shoes,
170,83,59,87,白色,棕色,,37,
178,84,61,90,白色,蓝色,,40,
177,85,60,89,白色,蓝色,,39,
185,99,79,99,白色,蓝色,,44,
184,95,76,91,白色,棕色,,43,
188,100,82,94,白色,蓝色,,44,
186,101,82,92,白色,棕色,,44,
189,90,74,90,白色,蓝色,,44,
175,88,60,90,白色,棕色,,38,
175,81,60,90,白色,绿色,,38,
175,86,58,89,白色,绿色,,37,
174,85,59,89,白色,棕色,,39,
175,86,61,89,黄色,绿色,,39,
174,82,60,91,黄色,棕色,,40,
178,89,89,91,黄色,蓝色,,40,
178,88,60,88,黄色,棕色,,40,
178,83,58,88,白色,绿色,,38,
179,83,61,90,白色,黑色,,39,
174,86,60,88,白色,棕色,,39,
179,85,62,89,白色,棕色,,39,
176,84,60,90,白色,棕色,,38,
177,85,61,89,白色,棕色,,38,
178,83,6,90,白色,棕色,,38,
175,84,59,89,白色,蓝色,,39,
177,82,60,87,白色,蓝色,,39,
176,84,60,90,黄色,褐色,,39,
176,85,60,89,白色,蓝色,,39,
174,85,61,89,黄色,褐色,,38,
176,85,59,90,白色,棕色,,39,
175,87,61,89,白色,棕色,,36,
177,83,59,89,黄色,褐色,,39,
171,85,59,90,白色,棕色,,37,
178,84,64,90,黄色,蓝色,,39,
178,84,63,91,黄色,褐色,,38,
174,82,61,88,黄色,蓝色,,38,
175,84,61,90,黄色,绿色,,37,
177,82,59,87,黄色,棕色,,39,
185,105,83,105,黄色,棕色,,44,
180,86,62,92,黄色,灰色,,39,
174,82,60,91,黄色,棕色,,40,
184,97,79,96,黄色,棕色,,40,
188,97,83,99,黄色,蓝色,,44,
185,100,83,94,黄色,棕色,,43,
173,82,61,84,黄色,棕色,,38,
170,84,62,88,黄色,黑色,,37,
177,84,64,90,黄色,绿色,,40,
189,97,82,94,黄色,绿色,,45,
175,87,61,87,白色,棕色,,39,
175,80,60,89,黄色,棕色,,39,
173,82,58,87,白色,棕色,,39,
170,77,56,83,白色,绿色,,38,
179,82,62,92,黄色,褐色,,39,
173,78,58,88,黄色,褐色,,38,
186,98,79,96,黄色,绿色,,44,
174,84,60,87,白色,蓝色,,39,
172,84,60,90,白色,绿色,,39,
187,95,81,95,白色,蓝色,,42,
183,97,75,96,白色,棕色,,42,
187,100,80,97,白色,棕色,,44,
188,90,73,88,白色,灰色,,45,
188,93,73,97,白色,绿色,,44,
174,84,59,89,黄色,绿色,,39,
173,86,61,89,白色,棕色,,38,
176,84,59,90,白色,蓝色,,39,
187,95,78,94,黄色,棕色,,44,
188,98,79,97,白色,棕色,,44,
178,82,59,88,白色,棕色,,39,
174,85,60,90,白色,蓝色,,39,
174,86,58,87,白色,蓝色,,39,
173,88,58,89,白色,蓝色,,39,
176,83,58,88,白色,绿色,,38,
177,80,60,89,白色,棕色,,39,
174,83,61,90,白色,蓝色,,39,
189,98,76,96,白色,绿色,,44,
185,91,79,92,白色,棕色,,42,
184,93,75,96,白色,蓝色,,43,
188,98,78,97,白色,棕色,,44,
187,99,74,99,白色,棕色,,43,
188,100,76,100,白色,蓝色,,45,
187,90,76,97,白色,棕色,,43,
186,95,71,94,白色,黑色,,44,
188,98,73,93,白色,绿色,,43,
182,100,80,98,白色,棕色,,43,
186,92,72,92,白色,蓝色,,44,
185,93,75,93,白色,棕色,,44,
188,98,76,95,白色,棕色,,42,
171,82,59,89,白色,蓝色,,39,
171,85,59,89,白色,棕色,,39,
183,100,82,97,白色,蓝色,,43,
173,88,60,89,白色,棕色,,39,
174,86,60,90,白色,棕色,,38,
186,98,76,96,白色,棕色,,42,
175,85,61,90,白色,棕色,,38,
176,85,60,90,白色,绿色,,38,
175,84,59,88,白色,黑色,,38,
176,82,61,90,白色,棕色,,39,
174,81,59,89,白色,绿色,,39,
175,86,59,90,白色,棕色,,38,
175,84,60,89,白色,绿色,,39,
173,85,60,89,白色,绿色,,39,
174,84,60,89,白色,绿色,,39,
176,84,60,89,白色,蓝色,,39,
178,86,60,90,白色,蓝色,,39,
174,84,59,89,白色,蓝色,,38,
173,86,61,89,白色,棕色,,38,
187,95,77,94,白色,棕色,,42,
173,80,60,86,白色,绿色,,38,
178,86,60,87,白色,蓝色,,40,
177,87,61,90,白色,蓝色,,40,
177,80,58,90,白色,蓝色,,39,
176,82,61,90,白色,绿色,,40,
175,83,59,89,白色,蓝色,,38,
178,83,60,90,白色,蓝色,,40,
184,100,81,96,白色,蓝色,,44,
188,101,81,97,白色,棕色,,43,
186,98,79,98,白色,棕色,,43,
184,100,81,97,白色,绿色,,44,
186,98,79,96,白色,绿色,,43,
176,88,60,89,白色,棕色,,39,
174,85,60,86,白色,蓝色,,38,
186,90,74,93,白色,蓝色,,44,
188,96,72,95,白色,棕色,,44,
186,99,78,98,白色,蓝色,,43,
186,100,78,98,白色,棕色,,44,
175,82,60,89,白色,蓝色,,39,
177,87,59,87,白色,绿色,,39,
187,103,78,96,白色,蓝色,,43,
175,88,63,91,白色,黑色,,39,
187,94,75,94,白色,蓝色,,44,
177,85,61,91,白色,棕色,,40,
184,99,76,95,白色,蓝色,,43,
172,83,60,90,白色,褐色,,38,
186,95,82,96,白色,褐色,,43,
188,98,83,97,白色,蓝色,,44,
178,84,60,90,白色,棕色,,40,
187,95,80,97,白色,蓝色,,43,
170,83,60,90,白色,蓝色,,38,
170,84,62,88,白色,褐色,,38,
174,82,60,89,白色,棕色,,38,
175,87,63,92,白色,棕色,,38,
187,98,82,96,白色,绿色,,43,
176,84,63,90,白色,棕色,,40,
173,85,61,91,白色,蓝色,,39,
177,84,62,89,白色,蓝色,,39,
172,83,59,89,白色,蓝色,,38,
186,97,82,96,白色,褐色,,44,
177,84,58,88,白色,棕色,,39,
188,96,79,97,白色,绿色,,44,
186,95,79,96,白色,绿色,,44,
186,94,78,93,白色,绿色,,44,
178,84,61,89,白色,棕色,,39,
175,86,61,90,黄色,棕色,,39,
188,92,74,93,白色,褐色,,45,
178,86,60,90,白色,褐色,,39,
188,97,76,97,白色,蓝色,,47,
175,85,61,89,白色,蓝色,,38,
189,93,76,94,白色,绿色,,45,
175,85,60,90,白色,绿色,,37,
177,86,61,91,白色,绿色,,39,
174,78,57,87,白色,蓝色,,37,
174,86,58,89,白色,棕色,,38,
173,79,59,88,白色,绿色,,38,
177,80,60,90,白色,绿色,,39,
185,94,77,94,白色,绿色,,44,
178,88,62,90,白色,棕色,,40,
177,82,60,89,白色,褐色,,39,
184,99,76,95,白色,蓝色,,43,
172,84,61,90,白色,褐色,,39,
185,97,76,95,白色,褐色,,45,
186,95,76,95,白色,蓝色,,44,
186,98,78,96,白色,蓝色,,44,
176,88,61,88,白色,蓝色,,39,
172,80,60,88,白色,褐色,,38,
175,82,61,88,白色,蓝色,,39,
176,84,61,90,白色,绿色,,38,
187,93,73,98,白色,蓝色,,44,
175,85,61,89,白色,褐色,,38,
174,84,62,89,白色,绿色,,39,
186,102,85,101,白色,褐色,,44,
173,89,63,90,黄色,黑色,,39,
174,82,60,86,黄色,黑色,,39,
175,82,60,87,白色,褐色,,38,
177,80,61,90,黄色,棕色,,39,
177,85,60,90,黄色,棕色,,39,
176,85,56,87,黄色,棕色,,39,
177,82,61,89,黄色,棕色,,37,
177,82,58,88,黄色,蓝色,,39,
178,83,60,90,黄色,棕色,,39,
178,85,60,90,黄色,绿色,,39,
176,82,62,92,黄色,蓝色,,38,
177,80,61,89,黄色,褐色,,39,
177,80,59,89,黄色,黑色,,39,
177,84,59,89,白色,褐色,,39,
178,84,59,89,黄色,棕色,,39,
178,85,60,90,黄色,蓝色,,39,
186,96,80,100,黄色,棕色,,43,
188,100,85,100,黄色,棕色,,42,
187,95,80,90,黄色,绿色,,43,
185,90,75,94,黄色,棕色,,43,
187,100,83,100,黄色,棕色,,43,
188,91,76,93,黄色,棕色,,42,
187,94,81,95,黄色,棕色,,44,
188,92,77,96,白色,棕色,,44,
186,100,81,98,白色,绿色,,44,
184,102,83,98,黄色,棕色,,43,
188,99,85,100,黄色,褐色,,42,
175,86,60,87,白色,绿色,,37,
173,84,60,90,白色,蓝色,,39,
176,83,60,89,白色,棕色,,38,
176,87,60,89,白色,蓝色,,37,
178,86,60,89,白色,棕色,,39,
178,86,60,89,白色,棕色,,40,
173,86,59,88,白色,棕色,,37,
178,85,62,93,白色,棕色,,38,
185,97,82,99,黑色,黑色,,43,
177,87,60,90,白色,蓝色,,37.5,
183,96,76,97,白色,蓝色,,44,
173,88,62,98,黄色,蓝色,,38,
175,84,60,88,黄色,褐色,,38,
174,84,59,89,白色,蓝色,,39,
176,85,60,90,白色,褐色,,39,
175,89,65,89,白色,褐色,,38,
174,85,68,90,黄色,棕色,,39,
186,102,81,94,白色,褐色,,45,
177,83,63,90,白色,褐色,,37,
178,100,93,101,白色,棕色,50,43,
172,87,60,90,黄色,褐色,,39,
178,83,60,89,黄色,蓝色,,39,
175,86,60,89,白色,褐色,,39,
173,82,60,90,白色,蓝色,,37,
176,83,60,90,白色,棕色,,39,
176,83,66,89,白色,棕色,,39,
175,82,60,90,黄色,棕色,,39,
172,83,58,89,黄色,棕色,,38,
177,86,59,87,白色,棕色,,38,
186,97,78,97,白色,褐色,,44,
186,96,78,98,白色,棕色,,44,
174,86,62,93,白色,棕色,,38,
178,84,62,88,白色,绿色,,39,
176,85,60,90,黄色,棕色,,39,
172,83,60,88,黄色,棕色,,38,
173,87,59,89,白色,棕色,,39,
173,79,58,87,白色,蓝色,,39,
174,83,61,88,白色,蓝色,,38,
174,81,59,85,白色,绿色,,38,
175,85,61,89,白色,蓝色,,39,
174,81,61,86,白色,棕色,,38,
172,82,59,88,白色,棕色,,38,
176,79,62,88,黄色,蓝色,,39,
176,75,59,86,白色,蓝色,,38,
177,86,63,89,白色,棕色,,40,
175,83,61,90,黄色,蓝色,,40,
175,80,59,86,白色,蓝色,,39,
179,87,64,93,黄色,棕色,,41,
174,79,56,85,黄色,绿色,,38,
174,80,58,85,白色,绿色,,38,
180,84,62,92,白色,棕色,,39,
178,84,61,91,黄色,绿色,,39,
174,84,64,87,白色,棕色,,39,
175,85,64,87,白色,棕色,,39,
173,76,59,88,黄色,蓝色,,38,
174,81,60,89,白色,棕色,,39,
179,84,62,92,白色,棕色,,39,
174,80,60,87,白色,棕色,,38,
173,80,60,87,白色,蓝色,,39,
178,79,59,88,白色,绿色,,37,
175,87,63,89,白色,蓝色,,39,
188,79,99,97,白色,褐色,,43,
178,84,60,89,白色,绿色,,39,
177,83,60,90,白色,蓝色,,39,
174,83,60,90,白色,绿色,,39,
175,82,59,90,白色,绿色,,38,
174,85,61,91,白色,绿色,,38,
178,80,62,89,白色,绿色,,40,
177,84,61,90,白色,绿色,,39,
179,85,62,90,白色,绿色,,40,
175,82,60,88,白色,蓝色,,38,
172,82,59,88,白色,蓝色,,38,
175,84,61,90,白色,褐色,,39,
175,80,60,89,白色,绿色,,39,
175,81,60,87,白色,绿色,,39,
175,83,61,89,白色,蓝色,,39,
176,83,60,87,白色,绿色,,38,
172,83,63,86,白色,褐色,,36,
186,90,74,90,白色,褐色,,42,
186,95,77,99,白色,褐色,,44,
174,86,61,90,白色,绿色,,39,
174,83,59,88,白色,绿色,,37,
176,86,60,88,白色,蓝色,,38,
172,86,62,86,黄色,棕色,,38,
175,86,62,89,黄色,黑色,,39,
173,89,63,92,白色,棕色,,37,
173,79,60,89,白色,蓝色,,38,
176,86,62,90,白色,绿色,,38,
173,83,60,90,白色,棕色,,38,
174,84,61,91,白色,绿色,,38,
176,86,60,89,白色,棕色,,38,
172,83,60,88,白色,棕色,,37,
173,83,60,89,白色,绿色,,39,
176,85,60,87,白色,棕色,,38,
175,85,60,89,白色,蓝色,,39,
186,98,76,96,白色,棕色,,42,
185,102,78,98,白色,灰色,,43,
184,98,80,96,白色,棕色,,44,
187,98,78,95,白色,棕色,,43,
176,84,61,87,白色,棕色,,39,
174,84,89,85,白色,棕色,,39,
188,93,74,95,白色,绿色,,44,
185,100,80,99,白色,绿色,,44,
172,86,60,86,白色,绿色,,37,
187,95,77,96,白色,棕色,,44,
187,93,74,95,白色,蓝色,,44,
186,97,80,96,白色,褐色,,43,
174,88,61,88,白色,棕色,,38,
185,100,81,102,白色,棕色,,43,
175,88,61,92,白色,棕色,,38,
174,88,61,91,黄色,绿色,,39,
175,80,58,88,白色,绿色,,38,
174,85,60,90,白色,蓝色,,38,
177,82,60,89,白色,绿色,,38,
186,100,81,94,白色,棕色,,43,
187,98,78,98,白色,棕色,,43,
177,86,60,90,黄色,蓝色,,39,
183,98,78,98,白色,棕色,,43,
184,100,78,95,白色,棕色,,43,
178,84,62,89,白色,棕色,,39,
188,99,76,94,白色,蓝色,,45,
176,83,61,90,白色,蓝色,,39,
175,82,62,90,白色,棕色,,39,
177,85,60,90,白色,绿色,,39,
174,84,60,89,白色,褐色,,39,
174,84,58,86,白色,棕色,,36,
176,87,60,90,白色,绿色,,39,
172,84,62,89,白色,褐色,,37,
176,90,62,91,白色,褐色,,40,
174,86,60,90,白色,蓝色,,39,
177,89,60,90,白色,褐色,,39,
175,84,60,90,白色,褐色,,39,
185,96,82,100,白色,褐色,,42,
187,92,80,97,白色,褐色,,44,
183,97,81,98,白色,棕色,,40,
171,76,60,87,白色,绿色,,39,
172,84,61,86,白色,绿色,,38,
173,89,61,88,白色,棕色,,39,
174,88,64,91,白色,褐色,,38,
174,90,62,90,白色,棕色,,39,
175,84,62,90,白色,棕色,,39,
173,80,60,86,白色,绿色,,39,
176,77,59,85,白色,绿色,,38,
186,93,79,93,白色,蓝色,,45,
188,96,76,97,白色,蓝色,,44,
188,94,81,93,白色,蓝色,,44,
170,83,60,91,白色,棕色,,38,
177,84,60,91,白色,绿色,,38,
180,99,78,94,白色,蓝色,,43,
177,89,64,90,白色,绿色,,38,
177,85,60,90,白色,褐色,,39,
182,87,60,90,白色,绿色,,40,
179,80,60,88,白色,蓝色,,38,
174,80,59,86,白色,蓝色,,38,
179,80,58,87,白色,棕色,,38,
179,83,62,92,白色,棕色,,40,
187,94,74,94,白色,蓝色,,45,
186,96,78,96,白色,蓝色,,44,
187,102,80,90,白色,蓝色,,44,
175,86,61,91,白色,蓝色,,39,
175,85,61,88,白色,蓝色,,39,
183,107,85,99,白色,蓝色,,44,
175,84,60,89,白色,蓝色,,39,
176,84,59,89,白色,蓝色,,39,
186,96,80,95,黄色,蓝色,,41,
170,85,61,90,黄色,黑色,,38,
178,85,61,89,黄色,黑色,,39,
178,85,61,88,黄色,黑色,,38,
172,82,60,88,黄色,黑色,,38,
185,94,76,93,白色,蓝色,,43,
188,100,78,98,白色,绿色,,44,
185,96,73,95,白色,棕色,,44,
186,96,78,94,白色,蓝色,,42,
172,83,60,90,白色,黑色,,39,
178,84,60,89,白色,棕色,,39,
174,81,59,89,白色,棕色,,38,
176,82,60,88,白色,棕色,,39,
177,86,60,90,白色,绿色,,39,
177,85,60,90,白色,棕色,,38,
175,83,61,88,白色,蓝色,,37,
173,82,62,87,白色,绿色,,38,
177,87,60,91,白色,蓝色,,39,
175,86,64,87,白色,蓝色,,37,
174,84,59,88,白色,蓝色,,38,
177,84,59,89,黄色,棕色,,39,
176,87,60,89,白色,蓝色,,37,
174,78,58,89,白色,蓝色,,38,
170,82,61,87,白色,棕色,,38,
172,83,59,88,白色,蓝色,,38,
176,87,60,89,白色,蓝色,,37,
173,82,61,89,白色,蓝色,,37,
173,86,60,90,白色,棕色,,38,
176,84,59,86,白色,蓝色,,38,
175,85,60,88,白色,蓝色,,38,
176,84,60,90,白色,蓝色,,39,
174,82,62,90,白色,棕色,,39,
175,85,60,90,白色,棕色,,39,
173,83,62,90,白色,灰色,,39,
178,78,60,88,白色,蓝色,,39,
175,80,58,86,白色,棕色,,38,
175,84,61,88,白色,灰色,,39,
178,86,62,90,白色,棕色,,38,
175,84,61,88,白色,棕色,,39,
176,84,60,87,白色,蓝色,,39,
178,84,62,90,白色,蓝色,,39,
174,84,58,87,白色,蓝色,,37,
176,85,61,89,白色,棕色,,39,
176,85,60,90,白色,棕色,,39,
175,86,60,91,白色,绿色,,39,
169,78,59,88,白色,褐色,,38,
189,95,77,98,白色,棕色,,44,
186,100,78,98,白色,蓝色,,44,
188,90,74,90,白色,棕色,,42,
185,95,70,89,白色,蓝色,,44,
185,99,78,93,白色,绿色,,42,
188,97,77,98,白色,棕色,,43,
188,100,81,96,白色,棕色,,43,
186,98,76,96,白色,棕色,,42,
187,99,81,98,黄色,蓝色,,43,
186,97,75,95,白色,蓝色,,44,
187,95,77,94,白色,蓝色,,44,
186,96,74,96,白色,绿色,,43,
184,97,82,95,白色,蓝色,,43,
183,94,80,92,白色,黑色,,43,
180,94,80,92,白色,黑色,,43,
185,96,81,89,白色,绿色,,43,
188,98,76,97,白色,棕色,,43,
175,86,60,91,白色,棕色,,38,
174,84,58,88,白色,蓝色,,39,
186,88,68,86,白色,蓝色,,42,
175,82,60,87,白色,蓝色,,38,
188,97,86,99,白色,蓝色,,44,
188,96,80,95,白色,棕色,,44,
188,97,79,98,白色,棕色,,44,
187,101,80,96,白色,棕色,,44,
175,84,60,87,白色,棕色,,39,
183,98,75,93,白色,黑色,,42,
187,89,77,90,白色,绿色,,43,
185,100,78,98,白色,棕色,,42,
188,97,75,92,白色,棕色,,43,
188,98,76,97,白色,棕色,,43,
186,97,76,97,白色,棕色,,44,
186,99,78,95,白色,绿色,,42,
187,95,74,96,白色,绿色,,44,
186,98,80,96,白色,蓝色,,44,
175,84,60,87,白色,棕色,,38,
175,85,61,90,白色,绿色,,38,
176,86,60,90,白色,绿色,,39,
175,84,60,89,白色,棕色,,38,
177,81,58,88,白色,棕色,,39,
178,86,60,89,白色,棕色,,39,
175,84,60,90,白色,棕色,,37,
173,82,61,89,白色,棕色,,38,
174,85,60,89,白色,棕色,,38,
175,84,59,88,白色,绿色,,39,
179,86,61,91,白色,绿色,,39,
175,81,60,90,白色,棕色,,37,
177,87,60,90,白色,棕色,,39,
172,83,60,89,白色,蓝色,,39,
175,84,60,88,白色,棕色,,37,
174,82,62,88,白色,绿色,,38,
175,83,61,89,白色,棕色,,39,
175,83,61,90,白色,蓝色,,38,
177,85,61,89,白色,棕色,,39,
177,84,62,92,白色,棕色,,39,
175,84,54,88,白色,棕色,,38,
174,80,59,88,白色,棕色,,38,
176,85,60,87,白色,棕色,,36,
175,86,60,89,白色,绿色,,37,
179,82,62,94,白色,棕色,,39,
175,83,59,88,白色,蓝色,,39,
178,86,62,92,白色,蓝色,,39,
175,84,60,88,白色,棕色,,39,
174,85,65,90,白色,棕色,,39,
171,81,58,87,白色,棕色,,38,
176,84,58,86,白色,棕色,,39,
178,82,60,88,白色,蓝色,,39,
171,82,60,89,白色,棕色,,37,
176,85,60,90,白色,蓝色,,39,
176,81,61,89,白色,棕色,,39,
179,83,60,88,白色,棕色,,39,
174,81,58,88,白色,棕色,,37,
173,81,63,88,白色,棕色,,39,
174,79,60,88,白色,棕色,,37,
175,83,59,89,白色,棕色,,39,
170,80,60,87,白色,蓝色,,39,
175,85,60,90,白色,蓝色,,39,
174,88,60,89,白色,蓝色,,37,
176,83,58,89,白色,绿色,,39,
173,83,60,89,白色,绿色,,38,
174,85,60,90,白色,绿色,,38,
177,88,61,91,黄色,蓝色,,39,
179,90,63,93,黄色,蓝色,,40,
174,85,59,89,白色,棕色,,40,
176,83,60,90,白色,绿色,,39,
178,81,61,86,黄色,黑色,,38,
175,86,60,90,白色,棕色,,38,
165,75,60,88,黄色,黑色,,37,
168,75,60,89,黄色,黑色,,37,
181,103,83,99,白色,黑色,,40,
174,86,60,90,白色,棕色,,38,
173,85,63,93,白色,棕色,,39,
188,100,80,93,白色,蓝色,,43,
177,86,60,89,黄色,棕色,,40,
175,85,60,90,白色,棕色,,38,
169,34,24,34,黄色,黑色,,37,
175,86,61,90,白色,灰色,,40,
177,84,60,90,黄色,绿色,,40,
178,84,60,89,黄色,棕色,,38,
177,88,62,90,白色,褐色,,38,
174,85,61,88,黄色,棕色,,39,
184,95,82,95,白色,褐色,,43,
184,96,80,96,黄色,蓝色,,43,
173,84,63,91,黄色,褐色,,40,
175,88,62,91,黄色,褐色,,39,
173,82,60,88,白色,绿色,,37,
172,82,59,88,黄色,绿色,,38,
173,83,62,90,黄色,褐色,,39,
178,85,62,92,黄色,褐色,,38,
171,81,61,88,黄色,褐色,,38,
176,86,62,91,黄色,褐色,,39,
176,81,61,90,黄色,褐色,,39,
174,84,63,89,黄色,褐色,,39,
171,81,57,87,黄色,蓝色,,39,
187,98,79,99,黄色,褐色,,43,
187,104,79,98,黄色,蓝色,,43,
175,84,62,89,黄色,绿色,,38,
173,83,60,90,黄色,棕色,,38,
175,84,59,89,黄色,绿色,,39,
172,84,61,88,黄色,蓝色,,38,
185,105,83,105,黄色,深啡,,44,
178,82,60,90,黄色,绿色,,39,
178,85,61,90,黄色,绿色,,39,
176,83,59,88,黄色,深啡,,39,
172,87,61,89,黄色,棕色,,38,
166,84,62,91,黄色,蓝色,,38,
180,82,62,91,黄色,棕色,,39,
179,81,61,91,黄色,棕色,,39,
191,93,83,99,黄色,深啡,,43,
187,99,83,97,黄色,棕色,,43,
185,90,83,93,黄色,深啡,,43,
190,90,71,91,黄色,蓝色,,43,
176,82,59,86,黄色,褐色,,39,
175,78,59,87,黄色,棕色,,38,
174,79,58,87,黄色,棕色,,39,
178,84,62,90,黄色,绿色,,40,
178,82,62,89,黄色,蓝色,,40,
178,85,60,88,黄色,蓝色,,40,
184,100,83,97,白色,灰色,,43,
178,83,55,84,白色,棕色,,39,
175,82,61,86,黄色,绿色,,39,
178,88,63,92,白色,棕色,,39,
178,85,60,90,黄色,棕色,,39,
175,80,61,89,白色,绿色,,39,
175,80,86,89,黄色,棕色,,39,
170,84,61,86,黄色,绿色,,38,
174,84,60,88,白色,绿色,,38,
178,89,60,90,黄色,棕色,,39,
177,85,61,89,黄色,绿色,,39,
175,86,59,90,白色,黑色,,40,
173,85,60,90,黄色,黑色,,39,
188,103,78,94,白色,棕色,,44,
172,82,60,87,白色,褐色,,39,
170,82,60,88,白色,蓝色,,39,
175,88,62,90,白色,蓝色,,39,
188,95,78,93,白色,褐色,,45,
173,84,60,89,白色,蓝色,,39,
179,89,62,90,白色,棕色,,40,
173,86,61,89,白色,棕色,,38,
171,82,60,90,白色,绿色,,38,
175,86,61,89,黄色,棕色,,39,
181,85,62,91,白色,棕色,,39,
183,96,77,95,白色,棕色,,42,
180,84,61,88,白色,蓝色,,40,
183,85,61,90,白色,蓝色,,40,
186,97,80,95,白色,蓝色,,44,
178,87,61,90,白色,绿色,,39,
178,86,62,90,白色,棕色,,39,
175,86,62,93,白色,蓝色,,39,
174,91,61,91,白色,棕色,,39,
172,83,61,90,白色,棕色,,39,
173,83,60,89,白色,蓝色,,38,
171,81,61,89,白色,褐色,,39,
184,100,82,97,白色,绿色,,44,
172,85,61,89,白色,蓝色,,38,
172,80,59,88,白色,蓝色,,39,
186,95,80,96,白色,绿色,,41,
169,83,60,90,黄色,褐色,,37,
173,80,59,90,白色,棕色,,37,
175,80,60,89,白色,绿色,,39,
177,87,62,90,白色,棕色,,39,
183,100,80,93,白色,蓝色,,43,
170,83,61,91,白色,褐色,,39,
181,100,82,95,白色,蓝色,,43,
176,83,62,91,白色,褐色,,39,
186,98,80,98,白色,棕色,,44,
177,82,60,89,白色,绿色,,38,
186,100,80,96,白色,褐色,,44,
177,87,61,89,白色,棕色,,39,
188,97,74,95,白色,绿色,,44,
188,91,72,92,白色,棕色,,43,
176,83,60,88,白色,棕色,,36,
176,83,61,90,白色,蓝色,,39,
176,83,61,89,白色,棕色,,39,
188,103,82,101,白色,绿色,,43,
185,94,74,95,白色,棕色,,43,
175,84,59,89,白色,蓝色,,39,
186,98,78,97,黄色,蓝色,,43,
176,84,59,90,黄色,蓝色,,38,
177,84,60,89,黄色,棕色,,39,
175,83,60,84,白色,蓝色,,37,
176,83,60,90,白色,蓝色,,39,
176,84,60,90,白色,蓝色,,38,
176,82,60,88,黄色,棕色,,38,
176,80,61,88,白色,灰色,,39,
178,80,62,89,白色,绿色,,39,
177,89,63,91,黄色,蓝色,,39,
177,86,60,89,黄色,棕色,,39,
176,85,60,90,白色,棕色,,39,
172,83,62,90,白色,棕色,,37,
177,80,60,90,白色,褐色,,39,
176,84,60,89,白色,蓝色,,38,
177,86,60,90,白色,棕色,,39,
176,84,60,90,黄色,蓝色,,39,
175,82,59,88,白色,绿色,,39,
187,100,76,98,黄色,棕色,,44,
176,85,60,89,白色,褐色,,40,
185,100,82,100,白色,棕色,,43,
175,82,60,89,白色,蓝色,,38,
186,92,76,96,黄色,绿色,,43,
188,100,78,97,黄色,绿色,,45,
186,99,80,99,黄色,棕色,,43,
188,99,78,97,白色,棕色,,44,
188,100,78,97,白色,绿色,,45,
186,101,82,98,白色,棕色,,44,
190,92,79,96,白色,棕色,,44,
187,100,80,97,白色,棕色,,43,
186,98,79,94,白色,棕色,,44,
186,100,84,100,白色,绿色,,45,
185,97,72,91,白色,棕色,,43,
185,97,79,95,白色,棕色,,44,
188,97,77,96,白色,蓝色,,44,
186,100,78,96,白色,绿色,,44,
189,98,77,99,白色,棕色,,43,
186,94,72,96,白色,蓝色,,43,
188,96,78,98,白色,棕色,,44,
187,95,85,90,白色,蓝色,,44,
184,100,78,98,白色,蓝色,,41,
188,96,74,96,白色,绿色,,44,
185,97,74,96,白色,棕色,,42,
185,99,70,96,白色,蓝色,,44,
186,92,74,99,白色,绿色,,42,
189,99,70,96,白色,蓝色,,44,
185,101,82,97,白色,绿色,,43,
187,100,76,96,白色,蓝色,,43,
187,86,70,95,白色,绿色,,44,
187,100,75,94,白色,棕色,,42,
183,100,80,98,白色,绿色,,43,
188,99,76,103,白色,棕色,,44,
185,103,82,99,白色,棕色,,44,
182,94,80,92,白色,黑色,,43,
186,89,76,98,白色,棕色,,44,
184,86,70,89,白色,蓝色,,44,
188,90,79,96,白色,棕色,,43,
187,89,82,88,白色,棕色,,44,
186,88,76,93,白色,棕色,,44,
186,97,76,97,白色,棕色,,43,
187,95,76,91,白色,蓝色,,43,
188,97,82,98,白色,棕色,,43,
184,100,88,96,白色,棕色,,44,
175,85,59,90,白色,绿色,,39,
177,84,60,90,黄色,棕色,,39,
175,86,60,90,白色,蓝色,,39,
177,85,60,90,白色,蓝色,,39,
177,84,60,90,白色,蓝色,,39,
173,84,60,89,白色,绿色,,39,
177,88,60,90,白色,棕色,,39,
177,85,60,90,白色,棕色,,39,
179,86,60,89,白色,棕色,,40,
178,84,60,90,白色,绿色,,39,
176,86,61,88,白色,绿色,,37,
176,85,60,88,白色,灰色,,38,
175,83,60,90,白色,绿色,,39,
177,88,60,89,白色,灰色,,39,
173,85,60,90,白色,棕色,1,39,
173,86,59,89,白色,绿色,,39,
173,76,58,83,白色,褐色,,38,
174,82,58,88,白色,褐色,,38,
175,89,61,85,白色,褐色,,38,
174,89,61,89,黄色,黑色,,36,
175,84,60,90,白色,蓝色,,38,
187,100,80,96,白色,褐色,,43,
184,98,74,95,白色,褐色,,42,
186,98,78,98,白色,褐色,,43,
184,98,79,94,白色,褐色,,43,
183,95,64,91,白色,褐色,,43,
184,99,81,93,白色,褐色,,44,
188,97,83,99,白色,蓝色,,44,
186,101,80,97,白色,蓝色,,43,
183,96,73,93,黄色,黑色,,41,
177,84,61,91,白色,绿色,,39,
175,84,58,87,白色,绿色,,39,
173,80,58,83,白色,蓝色,,38,
187,95,77,99,白色,褐色,,43,
185,98,83,99,白色,绿色,,44,
184,96,80,93,白色,棕色,,43,
187,98,80,94,白色,绿色,,43,
183,92,76,99,白色,绿色,,44,
183,98,79,97,白色,褐色,,44,
183,102,83,100,白色,褐色,,44,
