Page,Row,Line,NO.,Category,Level,City,Height,Chest,Waist,Hips,Suit,Shoes,Skin,Eyes,Hair,advertisement,popularity
58,3,4,A110490,时装模特,3,深圳,173,90,62,90,38,38,黄色,黑色,長发,德业基宝安楼盘 台湾宜立塑塑腹宝 cool眼部护理 德娴女装 a poly 服饰 广州豪宝摩托广告 肇庆楼盘阳光华庭 VOV彩妆 ，艾薇儿超级足膜购物广告，电视购物瘦身牛仔裤，电视购物脱毛膏， 第四代鑫苹果手机广告，广州曙光医院代言,0
58,4,1,C310491,内衣模特,3,广州,172,84,61,88,39,39,黄色,黑色,長发,中国旅游杂志 模特 《可乐生活》平面模特 《 6周刊》平面模特 《法国女孩》平面模特 POCO外拍模特 JBONLY韩国服饰平面模特 I-SHOW时尚宣言平面模特 多种淘宝网网拍,0
58,4,2,B210494,广告模特,3,东莞,172,83,60,87,38,38,黄色,黑色,長发,2010安丹妮春夏服装拍摄 巴黎春天婚纱平面 2010温纯试衣模特 2010大运会宣传片拍摄 2010男孩女孩画册拍摄 艾菲斯平面婚纱摄影 牡丹格格1网拍模特 保暖内衣网拍模特,0
58,4,3,C310496,内衣模特,3,广州,173,85,60,87,39,37,黄色,黑色,長发,,0
58,4,4,A110497,时装模特,3,广州,177,83,61,90,39,40,黄色,黑色,長发,雅居乐；乐事薯片；甲田一服饰；拓谷服饰；OBC运动服饰；薇杂志；玛丝菲尔服饰等等,0
58,5,1,A110498,时装模特,3,深圳,172,83,60,90,40,37,黄色,黑色,長发,1.长期拍摄多家服装平面模特拍摄（淘宝。公司画册等等）。 2.DMG地铁传媒有限公司地铁宣传平面模特 3.梦娜丽莎婚纱平面模特 4.香云莎会馆平面模特 5.摄影会肇庆市外拍平面模特 6.世纪佳人国际婚纱摄影公司平面模特 7.布吉某地产公司新开发别墅楼盘宣传平面模特 8.香港靓网服饰秋冬搭配画册平面模特 9.M3视觉摄影公司婚纱平面模特 10.纷丽-Finette服装平面模特 11.GUYU品牌服装平面模特 12.MSN网改装汽车平面模特 13.Faitime品牌女装画册平面模特 14.ATLA手提电脑代言平面模特 15.富图视觉婚纱摄影模特 16.凤凰珠宝首饰平面模特 17.雪倪娅品牌服装平面模特 18.祖瑞品牌服装平面模特 19.圣罗兰皇室婚纱摄影机构婚纱模特 20.天虹商场2010春夏画册平面模特 21.曼妮诗鞋模拍摄 22.态爱服饰平面模特 23.三门岛宣传册平面模特 24.Banana baby品牌服装画册平面模特 25.zdiyi品牌女装平面模特,0
58,5,2,A110506,时装模特,3,广州,177,84,62,89,39,39,黄色,黑色,長发,堡狮龙服装 Jeyome皮具 Onepolar极地运动用品 丝朗发型平面,0
58,5,3,F610420,人体模特,3,长春,168,85,60,89,40,39,黄色,黑色,長发,各种影楼样片 韩国MUGENS护发品平面广告 美甲店平面广告 新鲜派杂志服装内页 新鲜派杂志封面 美发杂志内页,0
58,5,4,A110429,时装模特,3,广州,185,102,76,96,46,44,黄色,黑色,長发,2008LAMAN新时装平面 2009影像绽放婚纱摄影模特（平面） 2009迪拜品牌登山运动系列平面 2009狼道w&z服装平面 2011新塘牛仔（杂志模特） 2010 jeep服装平面,0
59,1,1,A110431,时装模特,3,广州,185,97,75,93,45,43,黄色,黑色,長发,10年仁和春天服装杂志模特 10年起点09夏装杂志模特 10年起点09春装杂志模特 09年起点09服饰冬装照片模特 成都主色调（OK自拍）影楼模特 《天府成都》杂志 09年新面孔模特大赛四川赛区优秀奖,0
59,1,2,B210378,广告模特,3,深圳,166,85,66,84,40,37,黄色,黑色,中发,,0
59,1,3,B210392,广告模特,3,广州,182,93,78,92,19,42,黄色,黑色,短发,,0
59,1,4,F610400,人体模特,3,深圳,168,34,26,36,40,37,黄色,黑色,長发,,0
59,2,1,B210403,广告模特,3,成都,168,88,62,88,39,37,黄色,黑色,長发,,0
59,2,2,C310405,内衣模特,3,广州,173,89,71,88,39,39,白色,黑色,長发,,0
59,2,3,A110342,时装模特,3,深圳,176,84,63,89,0,39,黄色,黑色,長发,,0
59,2,4,A110349,时装模特,3,肇庆,176,84,61,90,38,39,黄色,黑色,長发,,0
59,3,1,A110350,时装模特,3,深圳,175,86,63,91,39,39,黄色,黑色,長发,,0
59,3,2,A110357,时装模特,3,深圳,175,84,60,89,39,39,黄色,黑色,長发,,0
59,3,3,A110360,时装模特,3,青岛,175,80,61,85,40,38,黄色,黑色,長发,,0
59,3,4,B210363,广告模特,3,青岛,173,89,60,92,40,38,黄色,黑色,長发,,0
59,4,1,A110364,时装模特,3,天津,176,86,60,88,41,39,黄色,黑色,曲发,,0
59,4,2,B210365,广告模特,3,,170,84,62,90,38,37,黄色,黑色,長发,淘宝平面拍摄 poco网站服装外景拍摄 金夫人婚纱摄影，维纳斯婚纱 珠宝静态展示 三星展示模特 NOKIA展示模特 联想展示模特 AMD展示模特 MOTO手机秀展示模特 淑女屋试衣模特 NIKE试衣模特 ADIDAS试衣模特 美津浓试衣模特 Basic house走秀模特 芭比莱春夏新品发布会(意大利品牌鞋) 翡翠绿洲楼盘平面模特 CHINAJOY完美时空 showgirl 新国际会展礼仪 三得利礼仪 2011广州奥迪A8L上市品鉴会 2010上海老爷车品鉴会 F1赛车宝贝 POLO杯赛车宝贝 NISSAN GT-R试驾会 浙江卫视爱情连连看女嘉宾 等等,0
59,4,3,A110374,时装模特,3,广州,177,83,62,89,42,39,黄色,黑色,長发,,0
59,4,4,N1410712,网拍模特,3,北京,167,85,60,88,38,37,黄色,黑色,中发,曾拍摄过 《中国汽车画报》 《昕薇》 《健康与美容》 《时尚购物周刊》,0
59,5,1,A110785,时装模特,3,深圳,186,105,78,99,52,44,黄色,黑色,短发,LOOKSEE 男士内衣御用男模,0
59,5,2,A110716,时装模特,3,深圳,176,86,61,91,40,38,黄色,黑色,長发,,0
59,5,3,F610720,人体模特,3,上海,165,84,62,88,30,36,黄色,黑色,長发,,1
59,5,4,A110760,时装模特,3,深圳,175,85,61,89,39,39,黄色,黑色,長发,,0
60,1,1,A110762,时装模特,3,深圳,176,86,63,90,39,39,黄色,黑色,長发,,0
60,1,2,A110779,时装模特,3,深圳,185,100,77,97,50,43,黄色,黑色,長发,,0
60,1,3,A110655,时装模特,3,青岛,175,86,60,90,36,38,黄色,褐色,長发,网站平面宣传片,0
60,1,4,N1410657,网拍模特,3,广州,182,91,78,91,85,42,黄色,黑色,短发,,0
60,2,1,F610686,人体模特,3,北京,163,37,32,44,37,37,黄色,黑色,長发,hjjk,0
60,2,2,B210472,广告模特,3,北海,174,81,65,95,39,39,黄色,黑色,長发,,0
60,2,3,N1410535,网拍模特,3,广州,172,85,62,88,38,38,黄色,黑色,長发,行政装白领服饰平面 购物广告 布瑞莲服装平面,0
60,2,4,A110517,时装模特,3,广州,175,86,62,89,38,38,黄色,黑色,長发,,0
60,3,1,B210519,广告模特,3,荆州,170,85,62,91,41,38,黄色,黑色,長发,,0
60,3,2,C310561,内衣模特,3,苏州,163,87,56,88,40,36,黄色,黑色,長发,,0
60,3,3,C310565,内衣模特,3,北京,178,88,65,89,42,40,黄色,黑色,長发,,0
60,3,4,A110571,时装模特,3,哈尔滨,175,80,60,80,75,38,黄色,黑色,長发,六桂福珠宝,0
60,4,1,G710573,影视模特,3,武汉,170,80,60,90,40,37,黄色,棕色,長发,"顶呱呱饰品宣传片,达梦软件公司宣传片,彼岸摄影,玛卡视觉样片拍摄,妆面拍摄,淘宝服装,包具拍摄 等等",0
60,4,2,B210591,广告模特,3,广州,186,99,76,96,50,43,黄色,黑色,短发,月兔橱柜平面画册 中国移动宣传片 金夫人婚纱 圣罗兰婚纱 罗门婚纱 3V视觉 纯摄影 月兔橱柜平面 本田汽车网络宣传平面；韩国路子服饰平面画册；依特休闲服平面； 天长地久婚纱平面；广州心摄会婚纱摄影 《vivi》、《南方都市报》、《信息时报》、《1626》.....,0
60,4,3,B210601,广告模特,3,广州,168,80,58,86,37,36.5,黄色,棕色,中发,"杂志《现代计算机》内页模特 意外“金”喜画册模特 宏基平面模特 三星平面模特 手袋平面模特 米奇试衣/平面模特 “小灵猫”鞋业特约模特 旗袍网拍模特 新娘装网拍模特 淘宝手袋模特 LM街拍模特 斌越运动装 阳江十八子--选夫人 “JZLY”服装平面 橡树摄影网专用模特 “阿唯得”服装画册 “梦迪诗”服装画册 东莞“仙薇|天创”服饰公司平面模特 东莞 “伊人情”服饰公司平面模特 香港某品牌假发模特 VIP SHOP唯品会公司 长期合作模特 ""sexy""平面模特 慧麒福珠宝首饰特约模特（www.cd700.com） “唯衣控”服饰模特 “上雅”服饰模特 “芊之美”服饰模特 “煌子”孕妇装专用模特 “欧之雅”服装画册模特 “广州枫宇服饰”模特http://shop34384635.taobao.com/ “广州正奥环保实业有限公司”产品代言 “海燕服饰”10年秋季画册模特 “珺.姿忆”服饰10年秋季画册模特 “五羊自行车”2011年台历模特 温豪服饰模特 无限极企业形象片 ANNE LYNNE 2011年春季画册模特 韩国宾菲服装 2011年春夏画册模特 与湖南卫视主持人吴昕合作 第五传说 服饰画册模特 嫣之然旗袍2011春季画册模特 西诺德牙科设备 鞋.足迹平面广告",0
60,4,4,B211399,广告模特,3,深圳,173,83,60,88,0,37,黄色,深啡,長发,"模特經驗. 車展經驗. 本田 寶馬 奔馳,別克 雷克塞斯 吉利 豐田 皇冠 長城汽車 珠三角大眾跑車 大運當前南方電視臺寫弗蘭 比亞迪 雪佛蘭 長城 奧迪 展示經驗. 禮品 婚紗 化妝品 晚裝 珠寶 東芝筆記本電腦 諾基亞 三星 索愛 家居 黃沙逸翠灣樓盤 駱駝漆 房地產 亞蒙 newset[新1系]內衣 香港天使之戀婚紗 海星遊艇 走秀經驗. 三星手機 暨大美塑身 曼亞奴時裝 天翼酷派手機 亚洲人气天王Rain,代言的護膚產品 芝華士傢具 七喜手機 香港天使之戀婚紗 黃尾袋鼠紅酒 AZONA春季時裝 {瑞貝卡}假髮 西域國際城 巴天弩新品發佈會 試衣經驗. 曼亞奴時裝 EC服裝 平面經驗. 瑞麗雜誌 唯美髮膜雜誌 大順家歐美淘寶平面 淘寶DOSMASAKO平面 香港鞋子品牌.Nancy 蘋果手機 禮儀經驗. 新開張店 安踏鄭洁見麵會 代言經驗. 網站情趣內衣 比賽經驗. 2009世界旅遊小姐入圍總決賽 2009亞裔小姐獲得十佳和進入中國區總決賽 2010環球國際超級模特獲得十佳 2010東莞石龍參加中國時尚小姐獲得最佳時尚小姐和十佳 2010代表湛江賽區亞軍參加河源世界亞洲休閒小姐廣東賽區總決賽獲得十佳 2010影視新星時尚小姐中國賽區總決賽獲得優秀獎和十佳 2010年參加東莞寮步{百年莞香}電視劇首屆香市旅遊文化香市小姐開幕式選手",0
60,5,1,A111400,时装模特,3,深圳,176,88,61,89,0,38,黄色,黑色,長发,"演出经历:皇宫婚纱御用模特 TTF珠宝走秀 视觉摄影平面模特 2010深圳会展中心珠宝展 2009华中车展 沃尔沃车模 2010深港澳车展车模 2010KA/ON画册模特,时装走秀模特 2010深圳观澜湖奔驰车展车模 阿迪达斯服装新品发布",0
60,5,2,A111362,时装模特,3,深圳,176,87,63,90,0,39,黄色,黑色,長发,平面模特： 【国际时尚芭莎服装平面】 平面模特 【兰恩服装有限公司】平面模特 【国际编织毛衣服装杂志】平面模特 【蒙娜麗莎婚纱摄影】 平面模特 【深圳韩雅服饰】 平面模特 【溪冲沙滩外拍】 平面模特 【深圳惠购服装】 平面模特 【金夫人】婚纱摄影平面模特 【世纪佳人国际婚纱摄影公司】平面模特 【拉阔视野时尚婚纱摄影】平面模特 礼仪： 【法拉利】车展礼仪 【飞利浦】深圳会展礼仪 【斯巴鲁】车展礼仪 【美国康宁厨具】深圳会展礼仪 【深圳国际家具展览会】深圳会展礼仪 【深圳音乐厅】迎宾礼仪 【黄鹤楼香烟】促销礼仪 【深圳第26届世界大学生运动会吉祥物发布晚会】迎宾礼仪 【洲際大酒店】迎賓禮儀 【荔林公园公园文化节】迎宾礼仪 【欧美珈高尔夫世界杯】迎宾礼仪 【浙江鑫亚伦纺织公司】深圳会展礼仪,0
60,5,3,A111231,时装模特,3,上海,178,92,62,90,35,39,黄色,黑色,長发,,0
60,5,4,A111395,时装模特,3,韶关,177,84,62,89,39,39,黄色,黑色,長发,,0
61,1,1,A111416,时装模特,3,深圳,176,83,60,89,0,37,黄色,黑色,長发,,0
61,1,2,D411417,礼仪模特,3,深圳,172,84,60,89,0,37,黄色,黑色,長发,,0
61,1,3,B211425,广告模特,3,,165,92,68,89,0,38,黄色,黑色,長发,,0
61,1,4,C311429,内衣模特,3,深圳,170,84,62,90,0,37,黄色,黑色,長发,2009环球旅游小姐全国总赛区15强 个人经历： 电视，杂志： 2010年5月刊《男人装》杂志 模特 0755消费周刊 模特 2010年5月刊万象城企业杂志模特2011年深港澳国际车展 海南马自达车模 张柏芝 主演电影《影子爱人》饰演 金太太 华娱卫视（美丽最前线)特约嘉宾主持 华娱卫视（现代美人计）特约嘉宾 湖南卫视 智勇大闯关 节目嘉宾 华娱卫视09年会特约模特 香港辉煌娱乐 SUPERGIRL比赛嘉宾选手 东莞首部电影（松山湖之恋）宣传海报女郎 深圳贝龙手机广告 深圳特区文学杂志封面女郎 戴尔斯 珠宝杂志 香港饮食杂志 封面女郎 车达人杂志 ………… POCO，太平洋摄影网等外拍模特 新加坡影会特约模特 服装画册 深圳爱斐堡婚纱公司，样片，MV女主角深圳品视觉婚纱机构 香港简，爱婚纱机构 深圳巴黎春天婚纱机构 深圳世纪佳人婚纱机构模特…… 各类网拍，服装拍摄。 2009年广交会陶瓷展示模特 浪琴游艇会模特,0
61,2,1,N1411434,网拍模特,3,广州,173,86,62,88,0,37,黄色,黑色,長发,演出经验： 国际旅游文化节表演 色色婚纱T台 澳门主题外拍 米奇服装/手袋发布会 芝丽婚纱T台 名人婚纱T台 金夫人婚莎T台 维京酒店影视拍摄 5.1梅洲车展 东南赛车/丰田/斯巴鲁/法拉利/标致.....等 车模 08.10.1东莞国际车展一汽模特 08.10月唐锦孕妇装订货会 09.1月保时捷巡展车模 09.4月番禺海伦堡酒店影视拍摄 09.4-5月品摄影婚莎影楼样板晚礼服&旗袍拍摄模特 09.6月佛山讴歌车展 09.7月广本新车发布 09.8月顺德九江家具影视&平面 09.9 佛山车展 09.9广州汽配展宝时捷模特 10.01广州白云国际伊美时化妆品新品发布T台模特 10.02.24-28香港 国际皮草展模特 10.05省港澳赛车漂移巡回比赛车模 2010.09.28-10.4 东莞国际车展 起亚车模 2010.12月广州车展东风风行 车模 2011.01.15 嘉实多极护纽博格林挑战赛“极护宝贝”宝马车模 2011.02.广东电视台tvs3（全家放轻松）表演嘉宾 2011.03.14 自由鸟 FREEBRID平面模特 2011.04.03 中华广场 天翼手机走秀模特 2011.04.24 肇庆 香港房车锦标赛 车模 2011.07 肇庆柏丽湾 楼盘 展示拍摄模特 2011.06.30-07.2 深圳国际钟表展 宾利表展示走秀模特 ****获:国际旅游小姐广东十佳 嘉实多极护纽博格林挑战赛“极护宝贝”广州站冠军,0
61,2,2,A111465,时装模特,3,深圳,175,90,63,90,0,38,黄色,黑色,長发,"舞蹈（HIP-POP,民族舞）绘画 ２００８年参加＂第５８届世界小姐大赛＂获天津赛 区季军！ 2 0 0 8年参加""世界旅游风尚小姐大赛""全国七星奖! 2 008年参加雪佛兰之夜答谢酒会 2008年参加精品购物化妆品专场拍摄 2 0 0 8年拍摄佳能及尼康的样片 2008年北京车展大众辉腾 2009年参加全国车模大赛华北赛区前五强 2009年参加第十届CCTV模特大赛进入全国总决赛 2 0 0 9年参加毛戈平概念彩妆秀 2009年施华洛世奇水晶之夜展会 2009年参加ISAD时装发布会 2009年参加北京服博会 2010年星巴克新品发布会 2010年参加王玉涛服装专场 2010年东方新天地本田车展 2010年北京车展现代展台 2010年李宁发布会 2010年三星相机展 2011年星光天地迪奥香水发布会 2011年参加圣旗路发布会 2011年施华布朗的发布会 2011年爱马仕丝巾发布会 2011年玛丽黛佳彩妆发布会 2011年参加信德缘珠宝展 2011年参加周大生珠宝展 2011年参加LV皮包秀 2011年参加米兰登时装秀 2011年拍摄BK皮草平面 2011年参加MY WORLD网站广告 2011年参加2011秋交会城建集团展台。 2011年参加“注视”服装发布会、 2011年参加香港封面模特新闻发布会",0
61,2,3,C311507,内衣模特,3,深圳,175,89,64,91,0,38,黄色,黑色,長发,,0
61,2,4,C310817,内衣模特,3,广州,168,86,62,89,40,38,黄色,黑色,長发,,0
61,3,1,A110814,时装模特,3,深圳,175,84,62,89,40,38,黄色,黑色,長发,,0
61,3,2,A110815,时装模特,3,深圳,177,85,60,90,39,37,黄色,黑色,長发,,0
61,3,3,C310942,内衣模特,3,上海,170,83,61,88,0,38,黄色,黑色,長发,,0
61,3,4,G711013,影视模特,3,深圳,165,84,60,86,35,35,黄色,黑色,長发,芒果网代言人,0
61,4,1,N1411023,网拍模特,3,广州,169,83,61,88,35,38,黄色,褐色,長发,,0
61,4,2,C311026,内衣模特,3,广州,175,88,61,88,0,36,黄色,黑色,長发,,0
61,4,3,B211028,广告模特,3,广州,173,85,62,89,0,37,黄色,黑色,長发,,0
61,4,4,B211137,广告模特,3,上海,176,85,60,89,42,39,黄色,黑色,直发,东华大学11年毕业生作品集 淘宝丝巾网拍 艾格内衣平面,0
61,5,1,B211165,广告模特,3,深圳,168,86,62,90,84,36,黄色,黑色,長发,,0
61,5,2,A111167,时装模特,3,沈阳,179,80,63,89,43,39,黄色,黑色,長发,,0
61,5,3,N1411169,网拍模特,3,上海,180,102,72,95,48,42,黄色,黑色,短发,有一年的网拍经验,0
61,5,4,C311055,内衣模特,3,厦门,174,85,60,88,39,9,黄色,黑色,長发,服装系列：/心约 / 柏盈 /纯柔/爱华毛衫 / 依尔蒂牛仔裤/豪客/密可国际 家居系列：/唐棉雅孕 /晨媚儿/花雨蝶/ 梦蝶诗/亿琪 保暖系列：/ 曲美 / 千百芬 / 雷针 / 琴曼/衫依鸟/ 佐罗兰 内衣系列：彩婷、浪漫春天、六月玫瑰、麦当娜、卡莎蕾斯、美矫倩 婚纱系列：巴黎婚纱、金夫人、新新娘、维亚视觉、晚礼服拍摄 产品系列:/三椒牙刷/雅琳莲黛护肤品/婴儿用品/珠宝拍摄 等多个品牌平面... 及各类淘宝服装,0
62,1,1,B211063,广告模特,3,广州,170,82,62,86,37,39,黄色,褐色,長发,"淘寶拍攝: 小虫米子,亲和素,四英寸...... 薇薇新娘婚紗拍攝. Backcab运动服拍摄 廣州牛頭牌牛仔服飾",0
62,1,2,C311064,内衣模特,3,广州,175,87,58,88,0,39,黄色,黑色,長发,语言:英语/广州话/普通话,0
62,1,3,N1411091,网拍模特,3,武汉,175,84,57,87,0,37,黄色,黑色,長发,,0
62,1,4,C311097,内衣模特,3,上海,165,89,64,8,40,37,黄色,黑色,長发,影楼 婚纱类 内衣片 写真样片,0
62,2,1,B211117,广告模特,3,杭州,173,83,60,88,0,39,黄色,黑色,長发,,0
62,2,2,N1411118,网拍模特,3,上海,170,84,60,87,39,37,黄色,黑色,長发,,0
62,2,3,B211119,广告模特,3,杭州,167,84,62,88,0,37,黄色,黑色,長发,,0
62,2,4,B211129,广告模特,3,杭州,170,82,62,85,39,37,黄色,黑色,長发,,0
62,3,1,A111365,时装模特,3,广州,175,85,66,87,0,39,黄色,黑色,長发,,0
62,3,2,A111368,时装模特,3,深圳,176,85,62,91,0,38,黄色,黑色,長发,,0
62,3,3,C311316,内衣模特,3,深圳,176,86,62,90,0,39,黄色,黑色,長发,,0
